mint,created_at,creator_address,price_highest,market_cap_highest,rug_probability,risk_level,rug_indicator,super_cluster_id,cluster_network_count,cluster_creator_count,cluster_risk_level
GZJ6ePLizfUChjyi5HbJ8PPexp1xxkE7o24PRqb9pump,2026-02-15T20:56:15Z,87XxAps1WzKuDVaAmTJSCbdhjhyBzn7pd1cwCsbADr73,1.6943579441e-09,1.69,,,,net_00647,23,152,CRITICAL
GZJ6ePLizfUChjyi5HbJ8PPexp1xxkE7o24PRqb9pump,2026-02-15T20:56:15Z,87XxAps1WzKuDVaAmTJSCbdhjhyBzn7pd1cwCsbADr73,1.6943579441e-09,1.69,,,,net_00717,1,2,LOW
3ZSXJk3mvtRh3suHW1GF29kLAkTWfAhEhSQB8KoYMAh4,2026-02-15T20:55:21Z,GGhSnzjqjKsokxSybmWWZgrGbZQHx6CcUv2rCKfwWg2f,,,,,,NONE,0,0,NONE
5tDUQ1dDABjpKJGxr7RYeVZ23v84QsF571Gt6Andpump,2026-02-15T20:54:37Z,FvBmq6heHVhTpJEo3MmaTM3pHbqFWR9H814G3zzzq38e,,,,,,NONE,0,0,NONE
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00033,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00050,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00147,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00166,1,3,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00513,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00524,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00558,1,3,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00599,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00631,1,3,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00673,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00688,1,3,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00696,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00744,1,4,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00750,1,6,MEDIUM
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00752,1,6,MEDIUM
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00862,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00971,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_00981,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_01062,1,2,LOW
B8JkKmuW89DCiknX4HtayxKvjhXBmetM9agy7yWCSAzT,2026-02-15T20:54:18Z,7GhWwhaMgbKiRWxF93Bud6HnHMci6NCLTJyTxG8zFH51,1.6205585452e-06,1620.56,,,,net_01069,1,4,LOW
9Vv1QscZTM9GhUJLjnQ49VsDyhrqKD3TmNLWqVkQD1Wx,2026-02-15T20:54:18Z,C4ARzqpvZ4gR3ta89H5Yz7UyPTpRm22BL5U91e5dHTSf,7.0437186371e-08,70.44,,,,NONE,0,0,NONE
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00001,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00006,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00007,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00010,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00016,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00018,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00020,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00044,1,2,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00052,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00063,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00093,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00138,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00160,1,4,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00203,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00221,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00225,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00234,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00239,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00247,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00265,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00304,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00305,1,2,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00307,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00311,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00355,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00362,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00385,1,5,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00388,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00442,1,5,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00454,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00463,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00472,1,5,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00482,1,5,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00485,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00509,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00528,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00536,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00564,1,2,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00576,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00630,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00647,23,152,CRITICAL
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00652,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00663,1,2,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00687,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00712,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00720,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00768,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00779,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00781,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00791,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00803,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00809,1,4,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00813,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00816,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00829,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00840,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00844,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00882,1,7,MEDIUM
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00884,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00891,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00898,1,2,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00900,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00921,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00934,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00936,1,2,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00959,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_00966,1,3,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_01086,1,5,LOW
9b8GY2Lkiids23z9E9hKgVQz3JZiYTzQig6dsqiupump,2026-02-15T20:51:02Z,HYWo71Wk9PNDe5sBaRKazPnVyGnQDiwgXCFKvgAQ1ENp,1.0758088346e-07,107.58,,,,net_01088,1,2,LOW
3U1erCgbsS4FA7N4C2oRtieBb2kBH7GhzugJUSsFpump,2026-02-15T20:45:02Z,9d7HDHrN32pTQYxpSVwzrUuYKSh78xAkKYpPjjyEKoa8,2.1310246962e-09,2.13,,,,NONE,0,0,NONE
DVQ4u9kXbNkygtR4d4119KVHNKejPBdzwYoFb2fAkV9w,2026-02-15T20:44:50Z,BvPfX8pa1NW9ttx8KZmEfQX1cyuJbzDKXQDb1mtXh3Va,5.5932641106e-08,55.93,,,,net_00235,1,2,LOW
DVQ4u9kXbNkygtR4d4119KVHNKejPBdzwYoFb2fAkV9w,2026-02-15T20:44:50Z,BvPfX8pa1NW9ttx8KZmEfQX1cyuJbzDKXQDb1mtXh3Va,5.5932641106e-08,55.93,,,,net_00338,1,4,LOW
DVQ4u9kXbNkygtR4d4119KVHNKejPBdzwYoFb2fAkV9w,2026-02-15T20:44:50Z,BvPfX8pa1NW9ttx8KZmEfQX1cyuJbzDKXQDb1mtXh3Va,5.5932641106e-08,55.93,,,,net_00476,1,2,LOW
DVQ4u9kXbNkygtR4d4119KVHNKejPBdzwYoFb2fAkV9w,2026-02-15T20:44:50Z,BvPfX8pa1NW9ttx8KZmEfQX1cyuJbzDKXQDb1mtXh3Va,5.5932641106e-08,55.93,,,,net_00704,1,5,LOW
DVQ4u9kXbNkygtR4d4119KVHNKejPBdzwYoFb2fAkV9w,2026-02-15T20:44:50Z,BvPfX8pa1NW9ttx8KZmEfQX1cyuJbzDKXQDb1mtXh3Va,5.5932641106e-08,55.93,,,,net_00728,1,7,MEDIUM
DVQ4u9kXbNkygtR4d4119KVHNKejPBdzwYoFb2fAkV9w,2026-02-15T20:44:50Z,BvPfX8pa1NW9ttx8KZmEfQX1cyuJbzDKXQDb1mtXh3Va,5.5932641106e-08,55.93,,,,net_00739,1,4,LOW
DVQ4u9kXbNkygtR4d4119KVHNKejPBdzwYoFb2fAkV9w,2026-02-15T20:44:50Z,BvPfX8pa1NW9ttx8KZmEfQX1cyuJbzDKXQDb1mtXh3Va,5.5932641106e-08,55.93,,,,net_00744,1,4,LOW
DVQ4u9kXbNkygtR4d4119KVHNKejPBdzwYoFb2fAkV9w,2026-02-15T20:44:50Z,BvPfX8pa1NW9ttx8KZmEfQX1cyuJbzDKXQDb1mtXh3Va,5.5932641106e-08,55.93,,,,net_00842,1,3,LOW
DVQ4u9kXbNkygtR4d4119KVHNKejPBdzwYoFb2fAkV9w,2026-02-15T20:44:50Z,BvPfX8pa1NW9ttx8KZmEfQX1cyuJbzDKXQDb1mtXh3Va,5.5932641106e-08,55.93,,,,net_01071,1,2,LOW
4JR9eFpCUUYvHJMNWxXFhhxHwk43UTiYZbLUhj94pump,2026-02-15T20:31:06Z,5zCkbcD74hFPeBHwYdwJLJAoLVgHX45AFeR7RzC8vFiD,1.8095691450e-09,1.81,,,,net_00128,1,2,LOW
4JR9eFpCUUYvHJMNWxXFhhxHwk43UTiYZbLUhj94pump,2026-02-15T20:31:06Z,5zCkbcD74hFPeBHwYdwJLJAoLVgHX45AFeR7RzC8vFiD,1.8095691450e-09,1.81,,,,net_00244,1,2,LOW
4JR9eFpCUUYvHJMNWxXFhhxHwk43UTiYZbLUhj94pump,2026-02-15T20:31:06Z,5zCkbcD74hFPeBHwYdwJLJAoLVgHX45AFeR7RzC8vFiD,1.8095691450e-09,1.81,,,,net_00267,1,2,LOW
