super_cluster_id,network_count,creator_count,root_addresses,risk_level
net_00116,1,2,3jjP6mhiVGbXGY3gWZ2H1HowE3FkWBmsEWb1HzbEvLMX,LOW
net_00747,1,2,E5j2karHHQZpRQHxPPfSbnaSrbW4hPijv2wV5JNUj9K1,LOW
net_00608,1,2,C3aMvytiSZ4uqRmNWVMcqTCMvALtyCCJjg5vVkQTabgw,LOW
net_00457,1,2,9LxMdvs1m8QRFvFuhvzzMXykAkpaHTJhktULdpBztUMm,LOW
net_00330,1,2,7JULSQyxhhTBzKjbAuDuxYYvcM4QgbkxErTRA5oz6pVg,LOW
net_00255,1,2,67Nwfi9hgwqhxGoovT2JGLU67uxfomLwQAWncjXXzU6U,LOW
net_00675,1,2,D4tNZHkhZZ2khReTAuLZKggjxZ1mCFNuz4Lm39s3kHGR,LOW
net_00694,1,2,DKCH2VT4NutJp79quYEU9Z47KrX9fmWcMKyXcGEqPmbD,LOW
net_00223,1,2,5gMno8MC7dj7HKmd4TL8C8eqP1ude5XTiUe5381dv5Y2,LOW
net_00557,1,2,BBZLtYnZNVtt4FC5zux5WL37PLgTqJ9rPMEGu7VxFA8,LOW
net_00788,1,2,EjXnmUkoXG1LqaM5nY12JNVYJK8g9Pds4W5S2dFZ5hbd,LOW
net_00734,1,2,DqQSVtiuPVnDyuF8TUu78fQRw3P5QZ4LX8i9r9HgMX2R,LOW
net_00635,1,2,CN8GfmA2tyr3Pxmy5sMNhaGEFhAvy8AjnWMevXSZNxFq,LOW
net_00481,1,2,9nBjWs7R8ec1znv6XkWyRwxBw6VWVZM6eYn9SqdfMr2c,LOW
net_00439,1,2,95VYXCyCrPt4PBa8MWUdefjsiovQiAh19DtgHw8GwbjQ,LOW
net_00266,1,2,6GNsTT7UADAPVUYzKWKNHHMkfi5ob227TqU5Cctt2GvD,LOW
net_00243,1,2,5xpb4js5WjjT3NQaj3MFDZVy2k7VS5RHW1C1DA4PXJcQ,LOW
net_01095,1,2,uxtoRPdPjRekYmxs1uUqVRZWh38iqonc9KgPuZXPeSY,LOW
net_00970,1,2,Hw8stXPYa7pmFaem2qKMRANWUaBfEn4nBpuQpvgAeyVP,LOW
net_00540,1,2,As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5,LOW
net_00477,1,2,9habhUzBciheRCouTfLEwjZsJU2XuK5DSwXrStsrrLXX,LOW
net_00641,1,2,CTSvhyNscqSA6NRHDycxR3dsgn3ErMJzgsXpQyDrCbDi,LOW
net_00894,1,2,GasFQE9fi8Zqc9HuEJ7U5W7vBpCY4zyNFGuqnKqtLQgW,LOW
net_00955,1,2,HcWjMX4CxPTgVp21ffF1dSkT7LhfVUTYRnxi9bwfRxHE,LOW
net_00321,1,2,79xfRyRBc8UQoXz2CMTWutG2AsBfFdJWpWJHjcwq3FHA,LOW
net_00253,1,2,65taWcFGp9vba1Z6MJeEhZ5ndGEKyvGZYi4w4nFfL8S7,LOW
net_00249,1,2,63b7qdnmVk4xZbjHfexhs7phTgnkdbe7kjsXJuWACbzo,LOW
net_00233,1,2,5rBmZQxyrMTcpHDkwAkfo3hgKUi8DcM6PPUSYHtBdG3W,LOW
net_00220,1,2,5bwVVSTDYDYpoqQTfi7YsJReBMGerDVxBk5hNRCgifYF,LOW
net_00172,1,2,4rSunYrsBCvwpziqjb5pHGNaUcs2J2y6oext5yLfh8An,LOW
net_00136,1,2,45BJ2R9oPDFyEEendBrFPW83S4VSo4UMRK5xwhPekrHu,LOW
net_00109,1,2,3dc3ysABirQH3aUbzAY2HY1UnTJLJ5UNtZekMXrgmGGJ,LOW
net_00108,1,2,3ccukMawpMxo9vT3AehchsRLxkLqsiGXX6yDM3hBj7x5,LOW
net_00609,1,2,C458ueJJxnpzeiCPLBYJDuAdXmxiekXYaxMTSif8CLCw,LOW
net_00213,1,2,5V9zsFPtN2nxoA53Xm6FKbx797NBnBZFxMdr84H1QXNL,LOW
net_00930,1,2,HAfgRjuxEztuVa5ntRtdoBkC337wzr56GgXfYfsopyNN,LOW
net_00444,1,2,98jGkEHXtQBR2mkVCCCR6U5AGdb63xjMWYn4R4My7eSP,LOW
net_00332,1,2,7Man5U2uUxDEHgsr3PSkzdozTGwMecPWAzdsANFyXoMo,LOW
net_00042,1,2,2Rc8Ecmybck28FDYZxMvwinKhZptX14y37tzsivZKNj2,LOW
net_00697,1,2,DPqsobysNf5iA9w7zrQM8HLzCKZEDMkZsWbiidsAt1xo,LOW
net_00376,1,2,84DGj4Qpypcaa5uxdzphYzkutEUTvxLWSuWq3BoJLxkp,LOW
net_00411,1,2,8d9FNC7AgKLTCPKNd3MMkLLXZYLmiYFYR3vfXMBNJVNx,LOW
net_00957,1,2,Hf7YChkWei54FumpAKcLC4jzDhwD9c9RscGDaeU368Q2,LOW
net_00945,1,2,HQBehKS9jmquf9tcYUfMaosqqLQXmp5fL6eGMdvbz6TZ,LOW
net_00938,1,2,HHjSgUASknjsgPJxSTgj3C8GtAHp2Zz9Sf5GsnqxwXgs,LOW
net_00624,1,2,CDerVgYmusW7D9BjpirGTEVLR7Q4AA5Gp4pA1zXmtRym,LOW
net_00537,1,2,AkKBhZe55Ex9K7aqWPoY4zTUvJRg6ZWtKigqGkmRTZr8,LOW
net_00440,1,2,95ZCf3jKMHeFYvPXVZW3Ek6AEPDyjebosqnc7eNioVMo,LOW
net_00824,1,2,FTDevoJ3UzJpFZ6RmFT38ZPWZr1G9TanfXZu7bYiEWXB,LOW
net_00831,1,2,FZTwdPv7ggjaG4EBU2TxipUiC5ke9aSWF99NMHmcSaka,LOW
net_01066,1,2,brDaYyvWjqxneaG5fmdax4jxHJUPjAaD11CcSLJEYhg,LOW
net_00993,1,2,PMJA8UQDyWTFw2Smhyp9jGA6aTaP7jKHR7BPudrgyYN,LOW
net_00975,1,2,J2L495ZPcJ6Btuyd4YqXz5uw7hpKiQXGcLvALwumabED,LOW
net_00783,1,2,EfXsKpLEyos1pgDRYbYiE7sGjBCu2HXjUbVVYixLNw3x,LOW
net_00767,1,2,EPwUZ7mfqarynfszzDxD1zZMmUaNFvbikfLcuaCnCq5q,LOW
net_00656,1,2,Cq8qkaoHzqrtjBa1NrkFxLg9W1TSRYTDpQLGTdF8SH68,LOW
net_00593,1,2,BjphwtR8kT9G511YDmXirVMRdeqtr6Jf2A1LmW8jVhD9,LOW
net_00587,1,2,BfKHhnkVSzPCdY8fyW4RayqDr7FZXRVLRUHtr3kvAhe1,LOW
net_00434,1,2,92XEuaWSjXWBsHHYWgEsHweozYqFNKMyYFyMh58qdeej,LOW
net_00386,1,2,8DLn43bm4RquGiZXW1rptUoy7SkqDTqrpiEVEomLUWbK,LOW
net_00272,1,2,6PMWshQ4KLsk73AVbZUL4hP7eJBLrP4YCGBb4qkXcBhH,LOW
net_00267,1,2,6GnEumdoKDAPQ12jxEQKFQgx6h1giXqgK9efAefmVSa2,LOW
net_01060,1,2,ZFWQNoGDzUbJiWpXqHDJgSCDo7bMVYnt8w29gMPmQKT,LOW
net_00520,1,2,AUmcYa9shPoy1KHhRYgsQuWhV2XGtCpCq9wxVwXvmoDq,LOW
net_00044,1,2,2VLVECJga8dRfyHvyZT3wA1tW8QuA1RLLWVbinPbM5u7,LOW
net_00978,1,2,J5azNcLC1rDMT2nxqNzp3SeCBA1M3NhNLBRy77RTiTox,LOW
net_00933,1,2,HFKkUnLqtWWULhED8feXtv6QYUKEetS1SvPoo6AviK51,LOW
net_00923,1,2,H4jtwPX62iAKWSMWrjpcHKUbrMuWhaUJbNJKWqPtkTnT,LOW
net_00916,1,2,GxpCEMKWEve4bdXAnEaggZjyRbmw4M8wnUHnxr83FWr8,LOW
net_00870,1,2,GFCFSaDJ3mZsgSz49XPXwY7pxsYkwPJ8EQXBvC1NJHSB,LOW
net_00868,1,2,GDm1PhJLoCyBgD2byjc9n7Xpz1R7WHmRtdYGPxUxpkF5,LOW
net_00866,1,2,GBo23kuC2gU4S7EkvEAPUPXeEG3NUPm85vTC5yKfUsj7,LOW
net_00854,1,2,FxiMiNf8Vs21WhsYAYgq6UsMq4sdWKfrTVLph1TC6qcK,LOW
net_00845,1,2,Fortnitetia7jpTA1rMpEeBeT2pME6PtVhuTTmG2nvfC,LOW
net_00838,1,2,FgYpz46Cprfh6SyxrsM1ddyK9hS4zTTL3JMzhwVA8rxf,LOW
net_00144,1,2,4DJj34SfrfSjFNB2LzkkN1LYtp5QB2fZ2UE4WMztUaJt,LOW
net_00749,1,2,E64LpGLuRTEJL9bTyxWZebzmGHi16ntPJ8hSmToZuNcR,LOW
net_01084,1,2,nsZtEE77jV81bx7eF9Gt1hex1t2Aa7hhu5191Hin8cF,LOW
net_01078,1,2,hsswXLeiGVzGVSCeUYh6FpzsPkXyGezpVn92M8CRcFg,LOW
net_00798,1,2,EvugJFAyfH9tdB99uHar9frJr3ZLfpPQwaZZRdAsz3FT,LOW
net_00036,1,2,2MHMR8rhyoXqUb1P8tAHWAWWX8BAAJVHwsWtSDyMQeAT,LOW
net_00677,1,2,D5HmkMYwVgPpA86WXBS91894SPgiMzy3BJxodQJ82htQ,LOW
net_00893,1,2,GaXDfaKmwyPHLHgHF5RB3uGgA267vfy8aNyfYgxPeYjB,LOW
net_00857,1,2,G69NXCmhYecSmJGDWxzuEsbC9CtmMwri24G2RpZoCqSM,LOW
net_00863,1,2,GALYiZdDo1sLC3B4bvwva2TGmZb8SEf1Koh4fBifkKKX,LOW
net_00758,1,2,EFSoAq5qMc1Ya6a59FaLWUbkNucL4nX6pJhX1PpswWtX,LOW
net_00887,1,2,GWX3zHVVUjBLqRtgKr6a9DXkZ7MDEjitWGR3yxQYjUPa,LOW
net_00717,1,2,DcRXXBtifMsTTwtqzMcAZWfoLfsBMgyJqPDG4i86NN52,LOW
net_00667,1,2,CyaE1VxvBrahnPWkqm5VsdCvyS2QmNht2UFrKJHga54o,LOW
net_00625,1,2,CDg3bPoM21fSXEzrXWHWyJR33JHX6xaYboq5p7s4uo48,LOW
net_00428,1,2,8oS3UWBYmidJL79XzLPStos9EgxHjDZN8YqhJ4E3cooN,LOW
net_00363,1,2,7pH94wm5UmHF4dqW9yAxSuhnrUNqnmtReWBaDPm8GGqJ,LOW
net_00914,1,2,GwpcTgEagp7gjmdVs4jumvaHhDzrr9QdYVVYvzb6AZT,LOW
net_00181,1,2,51MukCRnaDnbyFLay5oweBr52aVys3pEMbWgaDFC3iiJ,LOW
net_00154,1,2,4WAuAYr7wibrYoCy5ceCQesnuxkkHvyCN2NvSBtba19z,LOW
net_00820,1,2,FM1YCKED2KaqB8Uat8aB1nsffR1vezr7s6FAEieXJgke,LOW
net_00766,1,2,EPGAW2HWNidhS2tyQ3KNKEMAPxhHLFKfzsChSMb661W8,LOW
net_00658,1,2,Cs2b1mgijieZ6e27cc7CKqQpbGG52M9ahBRgoghgAHps,LOW
net_00441,1,2,97SJW7tDoKbQQda6jT9ETU44nS1p1tZ3JKtBENoZMYes,LOW
net_00186,1,2,572gijC9dnNiSFgeSDaLMEmPzyZH9MqT7SCVMwKkeTqF,LOW
net_00155,1,2,4YScNbhgnBGfHhmehoKVNapTJUAKqZyFCsEunvuc5JHY,LOW
net_00148,1,2,4HmfnEmi5KfZG2aZST3ZaHW9ZNECH4pqMHiMbshUja6F,LOW
net_00943,1,2,HLSHeeM2Q141C4PEYMeeKtWeP4uVQeYsk4fmVCMxhi2F,LOW
